workout_id,activity,source_name,device,start_utc,end_utc,tz_offset_min,duration_sec,distance_m,energy_kcal,avg_hr_bpm,max_hr_bpm,min_hr_bpm,has_route,route_id,start_local,end_local
7f00689f5a4449e086af9f8079db68ad3da41f4b,Running,Jason’s Apple Watch,"<<HKDevice: 0xc7faa5900>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.2, creation date:2020-12-15 06:18:15 +0000>",2021-01-24 23:06:28+00:00,2021-01-24 23:32:49+00:00,-360,1581.8423800468447,,,,,,True,59715d96a9fccdda64331d0332dbb2d1f0c5d538,2021-01-24 16:06:28-07:00,2021-01-24 16:32:49-07:00
29c2527f32315178d562bd20776e7022e4772b9b,Running,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6120>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3, creation date:2021-01-30 04:34:50 +0000>",2021-02-01 19:00:54+00:00,2021-02-01 19:31:31+00:00,-360,1572.6470949649813,,,,,,True,dda4e1c71b567680d50ccca1d088671e60acfed5,2021-02-01 12:00:54-07:00,2021-02-01 12:31:31-07:00
7615595dc8ff12b37500ad4855a4c1efe15cef57,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6120>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3, creation date:2021-01-30 04:34:50 +0000>",2021-02-02 20:18:33+00:00,2021-02-02 21:13:07+00:00,-360,3273.7701910734177,,,,,,True,d35a3059296fc13c3cd0e8a90e09f9f94dab7487,2021-02-02 13:18:33-07:00,2021-02-02 14:13:07-07:00
a1de1743219b0968ae98022fefd55b0186cd34fa,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6120>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3, creation date:2021-01-30 04:34:50 +0000>",2021-02-03 21:58:16+00:00,2021-02-03 22:49:29+00:00,-360,3027.367712020874,,,,,,True,70f27845f6b5c8c32bc79c7235cf166b5eeb8925,2021-02-03 14:58:16-07:00,2021-02-03 15:49:29-07:00
c86dd3464694c339e47c51ea59569192e48524ab,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6120>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3, creation date:2021-01-30 04:34:50 +0000>",2021-02-21 20:35:01+00:00,2021-02-21 21:12:20+00:00,-360,2239.846552968025,,,,,,True,4b5307d3e65ffcea9bf40875749d4afa649c630c,2021-02-21 13:35:01-07:00,2021-02-21 14:12:20-07:00
eb4232846b8de2977d967a45df969e4d2a2021ab,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6120>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3, creation date:2021-01-30 04:34:50 +0000>",2021-02-24 17:57:17+00:00,2021-02-24 18:38:41+00:00,-360,2484.5022419691086,,,,,,True,ceabfa5d08d218bbf68f0f13b0da20e30fc29ead,2021-02-24 10:57:17-07:00,2021-02-24 11:38:41-07:00
607cd1c4fc207bb1f29da72f53d8bbebf14846df,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6120>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3, creation date:2021-01-30 04:34:50 +0000>",2021-03-01 19:59:33+00:00,2021-03-01 20:24:12+00:00,-360,1479.0362809896467,,,,,,True,c57533d5041cf1e7c235b58cdce9381dc8684b3b,2021-03-01 12:59:33-07:00,2021-03-01 13:24:12-07:00
35e05ea837a8830a58fedf1ab13c621e18c37d33,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6120>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3, creation date:2021-01-30 04:34:50 +0000>",2021-03-05 19:01:54+00:00,2021-03-05 19:41:39+00:00,-360,2385.5627850294113,,,,,,True,9040a800522e08ae7a5b6b2e4e109098ca3d8d38,2021-03-05 12:01:54-07:00,2021-03-05 12:41:39-07:00
2d013a85e03881c590794a828002537866fe2575,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6120>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3, creation date:2021-01-30 04:34:50 +0000>",2021-03-06 20:06:23+00:00,2021-03-06 20:45:24+00:00,-360,2341.2304489612575,,,,,,True,dfe634184b2f0f6d56a0c328d70130e115c0120f,2021-03-06 13:06:23-07:00,2021-03-06 13:45:24-07:00
f360013a99358bf2055019e8e37f844b65286aad,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6120>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3, creation date:2021-01-30 04:34:50 +0000>",2021-03-08 21:40:47+00:00,2021-03-08 22:47:35+00:00,-360,4007.7009959220886,,,,,,True,71a1ce8c7998cd0137f08ea44dc8cacc91817c45,2021-03-08 14:40:47-07:00,2021-03-08 15:47:35-07:00
d6b96249b9a0877b352bdbfa906dac41cb04ff26,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6120>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3, creation date:2021-01-30 04:34:50 +0000>",2021-03-10 19:36:45+00:00,2021-03-10 20:15:38+00:00,-360,2333.536733031273,,,,,,True,eac628753522579600a4e99736e7ae78e7bdf4d8,2021-03-10 12:36:45-07:00,2021-03-10 13:15:38-07:00
394e7920ff85ddbf3b40d04a05e77677d4f4e030,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa59f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.2, creation date:2021-03-11 04:05:39 +0000>",2021-03-18 18:34:13+00:00,2021-03-18 19:16:52+00:00,-360,2559.043247938156,,,,,,True,f235e6c2bf800f637763458e8cdaf8c5c3c9ae84,2021-03-18 12:34:13-06:00,2021-03-18 13:16:52-06:00
2ccbd3e2c477a3337d54fd20a6cdc1c6c2ad0258,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa59f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.2, creation date:2021-03-11 04:05:39 +0000>",2021-03-23 20:33:55+00:00,2021-03-23 21:25:56+00:00,-360,3120.4629579782486,,,,,,True,4cfc91405df3486f53f606d2bf0e22b7c2fd8df1,2021-03-23 14:33:55-06:00,2021-03-23 15:25:56-06:00
a6edf7b3ea521eec3e086a90a98bc5809c257b0b,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa59f0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.2, creation date:2021-03-11 04:05:39 +0000>",2021-03-27 19:20:17+00:00,2021-03-27 20:14:26+00:00,-360,3249.346832036972,,,,,,True,e859db302dccf889e2001a0d6cb1a0f1fff6168b,2021-03-27 13:20:17-06:00,2021-03-27 14:14:26-06:00
72558a45b7f422b5627dba3ddcc24e326c762098,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6df0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.3, creation date:2021-03-30 02:05:52 +0000>",2021-03-30 19:42:18+00:00,2021-03-30 20:19:17+00:00,-360,2218.805763959885,,,,,,True,2e14df9df73ea7957f9ea6c33937472607177824,2021-03-30 13:42:18-06:00,2021-03-30 14:19:17-06:00
4e5f71c05f4673da47218dad35f32a6437720ef2,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6df0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.3, creation date:2021-03-30 02:05:52 +0000>",2021-04-06 16:29:30+00:00,2021-04-06 17:11:50+00:00,-360,2539.752300977707,,,,,,True,418922f86c0b31b0f030a8d7e21a2d3bd55b309c,2021-04-06 10:29:30-06:00,2021-04-06 11:11:50-06:00
f47c9ee5b4ee3b4da9ce7220922ad1c9bc6c22b5,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6df0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.3, creation date:2021-03-30 02:05:52 +0000>",2021-04-07 21:59:21+00:00,2021-04-07 22:40:34+00:00,-360,2473.2006191015244,,,,,,True,36e308c87d166a4426ab9ef5327e6c9fdeb77ec2,2021-04-07 15:59:21-06:00,2021-04-07 16:40:34-06:00
bf0e21a040ade91bc8c67b7c4182d313bf63c896,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6df0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.3, creation date:2021-03-30 02:05:52 +0000>",2021-04-08 22:38:21+00:00,2021-04-08 23:16:43+00:00,-360,2302.1745250225067,,,,,,True,21b88e9e2afe73cb9bb98ce8c35b1ddccf606a68,2021-04-08 16:38:21-06:00,2021-04-08 17:16:43-06:00
0068ab369cdf0145f428980ae349db6231f84e3c,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6df0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.3, creation date:2021-03-30 02:05:52 +0000>",2021-04-10 17:14:41+00:00,2021-04-10 18:03:57+00:00,-360,2955.593310952187,,,,,,True,3ac1cf2eb34a1563bd9ec388c8f06466e2c11621,2021-04-10 11:14:41-06:00,2021-04-10 12:03:57-06:00
75c20c8eecb414eaa24441114c2fec5ffb5d117c,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6df0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.3, creation date:2021-03-30 02:05:52 +0000>",2021-04-11 20:33:35+00:00,2021-04-11 21:15:51+00:00,-360,2535.7459239959717,,,,,,True,e6292672755458087cd3d73406c5ad0728d3f6db,2021-04-11 14:33:35-06:00,2021-04-11 15:15:51-06:00
c23b316cdf5f226d35717c65203fb845c26b8f0c,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6df0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.3, creation date:2021-03-30 02:05:52 +0000>",2021-04-12 20:36:57+00:00,2021-04-12 21:50:46+00:00,-360,2662.5273529291153,,,,,,True,2a0e35797e200cbc6e8ea9fc658c8448f864998e,2021-04-12 14:36:57-06:00,2021-04-12 15:50:46-06:00
67eb12ea62c786a64a7cc208ed8c53a0a66d0611,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6df0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.3, creation date:2021-03-30 02:05:52 +0000>",2021-04-23 22:03:20+00:00,2021-04-23 22:37:35+00:00,-360,2054.255457639694,,,,,,True,50653d53b2b2f133cb4e6764161761fe956ad689,2021-04-23 16:03:20-06:00,2021-04-23 16:37:35-06:00
2ead7aa5a4781e3de5123df331689ec982d508a3,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6df0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:7.3.3, creation date:2021-03-30 02:05:52 +0000>",2021-04-26 16:29:00+00:00,2021-04-26 17:06:14+00:00,-360,2234.2609020471577,,,,,,True,829ee9afacb483838c0a7bc8ab43ac1db1db7df1,2021-04-26 10:29:00-06:00,2021-04-26 11:06:14-06:00
cbc67eedfc56644f2a2f88c332abf6c97aef2605,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa7ac0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.0, creation date:2021-10-05 23:10:22 +0000>",2021-10-15 02:56:15+00:00,2021-10-15 03:11:57+00:00,-360,942.3317593336103,,,,,,True,ea82bd21f6721c4be004a76c8b4a238887392266,2021-10-14 20:56:15-06:00,2021-10-14 21:11:57-06:00
c0a8cc43be1e5f461382bc3cfd2e30abf9485912,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa7ac0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.0, creation date:2021-10-05 23:10:22 +0000>",2021-10-17 03:46:54+00:00,2021-10-17 04:33:17+00:00,-360,2782.771242618561,,,,,,True,1f9fa398bfc13815fef3264fc8692edc0d89b8e9,2021-10-16 21:46:54-06:00,2021-10-16 22:33:17-06:00
0116540bde8c9d03baa53b10a8c6f27a5f5868a8,Swimming,Jason’s Apple Watch,"<<HKDevice: 0xc7faa4050>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.1, creation date:2021-11-04 06:08:08 +0000>",2021-12-17 03:30:25+00:00,2021-12-17 04:03:56+00:00,-360,2010.6528984308243,,,,,,False,,2021-12-16 20:30:25-07:00,2021-12-16 21:03:56-07:00
0e9c7ce915317fd7ed499a7b5f9ca917c29a8345,Swimming,Jason’s Apple Watch,"<<HKDevice: 0xc7faa4050>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.1, creation date:2021-11-04 06:08:08 +0000>",2021-12-24 03:09:26+00:00,2021-12-24 03:48:09+00:00,-360,2322.7897323369975,,,,,,False,,2021-12-23 20:09:26-07:00,2021-12-23 20:48:09-07:00
fa00d0dbffccfaebd0bd750db3d4c64eda3db91c,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa63a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.3, creation date:2022-01-08 05:00:57 +0000>",2022-02-07 18:29:01+00:00,2022-02-07 19:32:49+00:00,-360,3827.7007220983505,,,,,,True,ea83e5abc4433513058a959805cde1b4b33bffc5,2022-02-07 11:29:01-07:00,2022-02-07 12:32:49-07:00
6a322e37dca86884f0566aaf54befc3faf9e5c9d,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa63a0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.3, creation date:2022-01-08 05:00:57 +0000>",2022-02-08 18:16:07+00:00,2022-02-08 19:08:19+00:00,-360,3132.1138319969177,,,,,,True,43d93ff3eebf7d6f7472642fdd8743f96fbcc360,2022-02-08 11:16:07-07:00,2022-02-08 12:08:19-07:00
14834daeb828c4ccdcdfb792be697e8a65ee5f38,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-02-13 18:44:54+00:00,2022-02-13 19:48:14+00:00,-360,3799.5301399230957,,,,,,True,2724c7634195cfb0ec46e5f7331e582a9e56fa6a,2022-02-13 11:44:54-07:00,2022-02-13 12:48:14-07:00
32f67ff4af039ec4325ca73de246b15fa11c0ef8,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-02-14 18:38:21+00:00,2022-02-14 19:27:35+00:00,-360,2954.5419803857803,,,,,,True,b3019e69a379d351fc89118eaf9a7050ebce04ce,2022-02-14 11:38:21-07:00,2022-02-14 12:27:35-07:00
fe0c922862a62c4393a3236e47fc324055452185,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-02-15 18:45:56+00:00,2022-02-15 19:59:29+00:00,-360,4413.563396573067,,,,,,True,aecff9a723e9e1050c255558312e5686d957a5de,2022-02-15 11:45:56-07:00,2022-02-15 12:59:29-07:00
07fc48716adb7087468d110fd5f70f778bc186a1,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-02-18 17:50:53+00:00,2022-02-18 19:21:57+00:00,-360,5464.199853777885,,,,,,True,df048c4cc1f3bffa30f89fb3b6d5e45aece959b0,2022-02-18 10:50:53-07:00,2022-02-18 12:21:57-07:00
bb81d0651584c303bc714829424835fbedf44e68,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-02-21 20:43:47+00:00,2022-02-21 21:45:38+00:00,-360,3711.583775997162,,,,,,True,81df6dfce1d84b0cea574aae96ed01e89c70db6d,2022-02-21 13:43:47-07:00,2022-02-21 14:45:38-07:00
eca8e1205c5a5df238dd4ba623412fda55845481,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-02-26 18:00:32+00:00,2022-02-26 19:07:18+00:00,-360,4006.362665772438,,,,,,True,04a7ebb2eef2100dc4086866871a95f80dc8fde3,2022-02-26 11:00:32-07:00,2022-02-26 12:07:18-07:00
a46729e6fdb6c3b873693ce8b1c5e6e944d5fbd0,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-02-27 20:35:42+00:00,2022-02-27 21:41:29+00:00,-360,3947.417627930641,,,,,,True,54b067eaefe11026e671e310542fdb68ff071d5d,2022-02-27 13:35:42-07:00,2022-02-27 14:41:29-07:00
a56660c0d00009c8421dbf1be091fe7512aecb83,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-02-28 22:06:54+00:00,2022-02-28 23:02:44+00:00,-360,3191.7297409772877,,,,,,True,08fddff8757003df6629104724b0657be0be1b2b,2022-02-28 15:06:54-07:00,2022-02-28 16:02:44-07:00
46b08cff51d12f6d01365695b7fa3c9845898e59,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-01 23:28:16+00:00,2022-03-02 00:28:11+00:00,-360,3595.0892689228062,,,,,,True,695619ada084e04cf1bce18c6c1158a780f0099b,2022-03-01 16:28:16-07:00,2022-03-01 17:28:11-07:00
56b67aeb599929bd49b8e2ca86ee866e3d97d5cb,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-02 17:13:38+00:00,2022-03-02 18:07:09+00:00,-360,3211.577476978302,,,,,,True,913197805d0f833e55e522be4f1fd6dea5b0a538,2022-03-02 10:13:38-07:00,2022-03-02 11:07:09-07:00
c5c57efbb614b63bdbd038acb1079c5d20efb502,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-03 22:05:46+00:00,2022-03-03 22:58:10+00:00,-360,3144.5428309440613,,,,,,True,2bcc30852b9f0e0a76077ab1d6db8b04245dd083,2022-03-03 15:05:46-07:00,2022-03-03 15:58:10-07:00
31e83c26c8ee8c5de2ba80466edd01b10e79ebe0,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-07 17:23:33+00:00,2022-03-07 18:24:49+00:00,-360,3675.435220003128,,,,,,True,43bb9a7bfbcf2db8a69bcb9d91a04aebdc299c3e,2022-03-07 10:23:33-07:00,2022-03-07 11:24:49-07:00
eaa521fd8fa9d36f7468cd8f2feab4926dbe3e00,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-08 21:55:58+00:00,2022-03-08 21:59:23+00:00,-360,204.32997000217438,,,,,,True,57fe1164506a3d271158e5c40fa898cc0c6cd9f6,2022-03-08 14:55:58-07:00,2022-03-08 14:59:23-07:00
421d4aec42ef4a84c6f8b9d621bc83b917373207,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-08 21:59:36+00:00,2022-03-08 23:31:29+00:00,-360,1492.9105010032652,,,,,,True,57fe1164506a3d271158e5c40fa898cc0c6cd9f6,2022-03-08 14:59:36-07:00,2022-03-08 16:31:29-07:00
551cc29580d9d866abd851ebc6e8a7e37d5c4d58,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-11 20:39:05+00:00,2022-03-11 21:45:16+00:00,-360,3970.8714081048965,,,,,,True,50561636397d43b8197401dfeae5e8e1b0fe871b,2022-03-11 13:39:05-07:00,2022-03-11 14:45:16-07:00
3a78e81275e61fe05e27ee628f3648d534b71b06,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-12 18:12:25+00:00,2022-03-12 19:23:15+00:00,-360,4249.151090025902,,,,,,True,15bba6aa42d072aac20e8eac327a04ccb579f08c,2022-03-12 11:12:25-07:00,2022-03-12 12:23:15-07:00
ade57bbb94aab5f55c823b1d72669dbfc26e2543,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-13 19:43:30+00:00,2022-03-13 20:53:51+00:00,-360,4220.813951015472,,,,,,True,c9144de48c29cc78547e8991d7e60a68e712476e,2022-03-13 13:43:30-06:00,2022-03-13 14:53:51-06:00
bf64c63c97006a1fe455e0c81261440244acac01,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-14 16:03:33+00:00,2022-03-14 17:25:49+00:00,-360,4936.020990967751,,,,,,True,b1a643ade589a3c9eb15eadbf7488cf43beaa209,2022-03-14 10:03:33-06:00,2022-03-14 11:25:49-06:00
b501beca57dd3b5c36284e429a5df4d562e86760,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-26 17:46:37+00:00,2022-03-26 18:57:18+00:00,-360,4241.119184017181,,,,,,True,02266d472c7b547a9c8b560922c7869ffe4f3258,2022-03-26 11:46:37-06:00,2022-03-26 12:57:18-06:00
65ce64ccaabb3897c80bd58baee6eb0f27b23c5f,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-27 18:39:47+00:00,2022-03-27 18:53:44+00:00,-360,837.1945409774778,,,,,,True,fcceb200df1341433edff5a6f7d8f643085452f3,2022-03-27 12:39:47-06:00,2022-03-27 12:53:44-06:00
058094da914f8efc12940f238d361d21a13c60ba,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-27 18:54:00+00:00,2022-03-27 20:04:08+00:00,-360,4207.608412981033,,,,,,True,fcceb200df1341433edff5a6f7d8f643085452f3,2022-03-27 12:54:00-06:00,2022-03-27 14:04:08-06:00
cee902dc639f7db1cec5c1989b24471074b23849,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-28 21:03:23+00:00,2022-03-28 21:52:50+00:00,-360,2967.40605199337,,,,,,True,6bf70fe7932bbc4751e75da959f609c3c45f421e,2022-03-28 15:03:23-06:00,2022-03-28 15:52:50-06:00
ab0b63a545bb46c99fe8fd5c87e3903541773f5a,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-29 18:17:22+00:00,2022-03-29 19:24:39+00:00,-360,3289.9861100912094,,,,,,True,889567182da2e3bff9cca5b501bd8b5f9605123c,2022-03-29 12:17:22-06:00,2022-03-29 13:24:39-06:00
0cd1da76d261dad820427ca451e48fd90b4d33e8,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-30 18:31:45+00:00,2022-03-30 19:30:33+00:00,-360,3528.3721089363094,,,,,,True,53709334c1427e2825978c8f3f63e265b8613161,2022-03-30 12:31:45-06:00,2022-03-30 13:30:33-06:00
c4128cecc53da139517400216c1fa88e264633ac,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-03-31 15:58:54+00:00,2022-03-31 17:10:59+00:00,-360,4324.5101091861725,,,,,,True,52e1100fdfcba9e463119f8389166c5270f71709,2022-03-31 09:58:54-06:00,2022-03-31 11:10:59-06:00
93930ee072e2dc8885ae3788373360b96e7c5bfd,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-04-01 19:21:18+00:00,2022-04-01 20:32:41+00:00,-360,4282.691568017006,,,,,,True,fa16f525d43f584796ff7369fc95dea2f581304d,2022-04-01 13:21:18-06:00,2022-04-01 14:32:41-06:00
62fe62cbf9c5bbbc01e81fc6069e44478fff12e3,Walking,Jason’s Apple Watch,"<<HKDevice: 0xc7faa6e40>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,4, software:8.4.2, creation date:2022-02-11 15:57:04 +0000>",2022-04-04 17:36:40+00:00,2022-04-04 18:41:55+00:00,-360,3914.860038638115,,,,,,True,9d027d0dd8610898eb4bbe76416783acafd9da7a,2022-04-04 11:36:40-06:00,2022-04-04 12:41:55-06:00
